Dist Code,Year,State Code,State Name,Dist Name,yield_kg_per_ha,rainfall_kharif_mm,rainfall_anomaly,tmax_kharif_mean_c,tmin_kharif_mean_c,temp_kharif_mean_c,temp_anomaly,extreme_heat_days,extreme_heat_anomaly,max_dry_spell_days,dry_spell_anomaly,rice_irrigated_area_1000ha,irrigation_share,lagged_yield,rice_area_1000ha
703,2019,8,Orissa,Cuttack,3306.0,1511.2078,0.5162488,32.421478271484375,24.51004981994629,28.465763092041016,0.737617250333901,20,1.1270632263352778,6,-1.245456705563771,61.697,0.5184186202840098,2691.0,119.01
730,1995,8,Orissa,Deogarh,1264.0,1243.8547,-0.29337183,32.15045928955078,22.900850296020508,27.525653839111328,-0.2421837745729373,21,0.5537935571948119,10,-0.8959502662693549,15.97,0.34597053726169846,,46.16
730,1996,8,Orissa,Deogarh,914.0,1418.57,0.18684717,31.874313354492188,23.38006401062012,27.62718963623047,-0.0146900421745405,17,-0.0906207639046055,25,1.6932638059769465,14.67,0.3045463981731368,1264.0,48.17
730,1997,8,Orissa,Deogarh,1219.0,1199.4548,-0.41540855,32.13313674926758,23.225229263305664,27.679183959960938,0.1018046631863246,22,0.7148971374696663,23,1.3480352630107728,16.59,0.3350838214502121,914.0,49.51
730,1998,8,Orissa,Deogarh,858.0,1047.4297,-0.8332621,32.48921585083008,24.20457649230957,28.34689712524414,1.597834284774715,17,-0.0906207639046055,15,-0.0328789088539211,19.27,0.37762100725063685,1219.0,51.03
730,1999,8,Orissa,Deogarh,1143.0,1713.1498,0.99652386,31.282026290893555,23.33222198486328,27.30712509155273,-0.731803414433732,10,-1.2183458258285862,9,-1.0685645377524418,16.0,0.3316062176165803,858.0,48.25
730,2000,8,Orissa,Deogarh,426.0,883.7448,-1.2831633,32.12424850463867,22.79228782653809,27.458267211914062,-0.3931653571261056,11,-1.0572422455537318,12,-0.5507217233031815,14.31,0.2986850344395742,1143.0,47.91
730,2001,8,Orissa,Deogarh,1304.0,1990.4705,1.7587624,31.486404418945312,22.59849739074707,27.042449951171875,-1.3248153104023894,4,-2.1849673074777125,13,-0.3781074518200947,15.25,0.2944583896505117,426.0,51.79
730,2002,8,Orissa,Deogarh,439.0,994.9839,-0.9774136,32.46006393432617,22.376733779907227,27.418399810791016,-0.4824893604809406,24,1.0371042980193752,13,-0.3781074518200947,13.6,0.293799956794124,1304.0,46.29
730,2003,8,Orissa,Deogarh,1434.0,1823.9081,1.3009521,32.003135681152344,23.072025299072266,27.537580490112305,-0.2154617865824204,19,0.2315863966451032,9,-1.0685645377524418,15.78,0.3149700598802395,439.0,50.1
730,2004,8,Orissa,Deogarh,818.0,1177.0253,-0.47705805,31.897844314575195,22.571439743041992,27.2346420288086,-0.8942037003149926,18,0.0704828163702488,21,1.0028067200445994,14.33,0.28281034142490624,1434.0,50.67
730,2005,8,Orissa,Deogarh,1270.0,1294.9099,-0.15304251,32.41817092895508,23.59339904785156,28.00578498840332,0.8335632062184974,24,1.0371042980193752,9,-1.0685645377524418,18.11,0.33413284132841325,818.0,54.2
730,2006,8,Orissa,Deogarh,1270.0,1306.7979,-0.120367534,31.936338424682617,22.00934600830078,26.972843170166016,-1.480771208327533,15,-0.4128279244543144,15,-0.0328789088539211,19.03,0.3563003182924546,1270.0,53.41
730,2007,8,Orissa,Deogarh,1351.0,1609.8113,0.71248955,32.05692672729492,23.415882110595703,27.736404418945312,0.2300086676186781,17,-0.0906207639046055,23,1.3480352630107728,17.8,0.4025327905924921,1270.0,44.22
730,2008,8,Orissa,Deogarh,1294.0,1512.5104,0.4450501,31.76353073120117,23.1984977722168,27.481014251708984,-0.3421999918974306,11,-1.0572422455537318,25,1.6932638059769465,17.0,0.37786174705490105,1351.0,44.99
730,2009,8,Orissa,Deogarh,1092.0,1134.1848,-0.5948085,32.95869064331055,23.55843162536621,28.258560180664062,1.3999129427320476,26,1.359311458569084,23,1.3480352630107728,14.86,0.34382230448866263,1294.0,43.22
730,2010,8,Orissa,Deogarh,718.0,553.4304,-2.1910594,33.09287643432617,23.92300796508789,28.50794219970703,1.9586601817827596,25,1.1982078782942296,14,-0.2054931803370079,14.97,0.35448733128107984,1092.0,42.23
730,2011,8,Orissa,Deogarh,1641.0,1615.6428,0.728518,32.05882263183594,22.78751373291016,27.423168182373047,-0.4718056934449112,14,-0.5739315047291688,13,-0.3781074518200947,19.99,0.5263296471827278,718.0,37.98
730,2012,8,Orissa,Deogarh,2644.0,1513.0638,0.44657135,32.24483871459961,23.17940902709961,27.71212387084961,0.1756074350712161,20,0.3926899769199575,17,0.3123496341122523,22.69,0.507606263982103,1641.0,44.7
730,2013,8,Orissa,Deogarh,2421.0,1273.9967,-0.21052416,31.56424903869629,23.11771011352539,27.34098052978516,-0.6559493784779069,13,-0.7350350850040231,6,-1.586407352201702,23.31,0.4509576320371445,2644.0,51.69
730,2014,8,Orissa,Deogarh,2983.0,1417.2979,0.18335071,32.42818832397461,22.81524085998535,27.621715545654297,-0.0269548919319023,21,0.5537935571948119,19,0.6575781770784259,17.44,0.35132957292506045,2421.0,49.64
730,2015,8,Orissa,Deogarh,996.0,1278.1317,-0.19915874,32.81547164916992,23.78621292114257,28.30084228515625,1.494647155073928,17,-0.0906207639046055,30,2.5563351633923803,19.71,0.41608613046231796,2983.0,47.37
730,2016,8,Orissa,Deogarh,1554.0,1027.0491,-0.88927984,32.26521682739258,23.329872131347656,27.79754447937012,0.3669946463546558,22,0.7148971374696663,20,0.8301924485615126,19.06,0.45641762452107276,996.0,41.76
730,2017,8,Orissa,Deogarh,1833.0,1341.245,-0.025686756,32.546512603759766,23.464624404907227,28.00556945800781,0.8330803044684609,21,0.5537935571948119,10,-0.8959502662693549,19.23,0.4108096560563982,1554.0,46.81
730,2018,8,Orissa,Deogarh,1705.0,1241.0459,-0.30109215,32.32805633544922,23.084936141967773,27.70649719238281,0.1630007079686934,19,0.2315863966451032,19,0.6575781770784259,1.735,0.031221882310599247,1833.0,55.57
730,2019,8,Orissa,Deogarh,1828.0,1218.1155,-0.36411825,32.25684356689453,23.42236518859864,27.839603424072266,0.461228863079242,24,1.0371042980193752,11,-0.7233359947862682,5.977,0.12215409769057839,1705.0,48.93
704,1990,8,Orissa,Dhenkanal,1045.0,1378.4199,0.5172786,31.625099182128903,24.0175838470459,27.82134246826172,-0.664688892297966,5,-1.0116410886985323,16,0.3446749236236319,60.33,0.2515426951300867,,239.84
704,1991,8,Orissa,Dhenkanal,1498.0,1568.7379,1.3165774,31.693790435791016,23.46738624572754,27.5805892944336,-1.1885853072471528,7,-0.7264805133606911,18,0.7256314181550144,65.64,0.2791647173903798,1045.0,235.13
704,1992,8,Orissa,Dhenkanal,1126.0,1301.6814,0.19499162,32.14947891235352,23.48588180541992,27.81768035888672,-0.6726579086237238,12,-0.0135790750160876,14,-0.0362815709077505,69.5,0.2997110699038337,1498.0,231.89
704,1993,8,Orissa,Dhenkanal,1388.0,1314.81,0.25012946,31.869935989379883,23.457321166992188,27.66362762451172,-1.0078878620606022,11,-0.1561593626850083,6,-1.5601075490332807,55.87,0.23358976503052092,1126.0,239.18
704,1994,8,Orissa,Dhenkanal,1412.0,1474.6082,0.9212506,31.154769897460938,23.07719039916992,27.11598014831543,-2.199608597754983,8,-0.5839002256917704,12,-0.4172380654391331,74.39,0.3139083466959237,1388.0,236.98
704,1995,8,Orissa,Dhenkanal,1211.0,1067.1838,-0.78985286,31.8856201171875,23.87908363342285,27.88235092163086,-0.5319300609460446,14,0.2715815003217537,10,-0.7981945599705156,36.98,0.2617682452042188,1412.0,141.27
704,1996,8,Orissa,Dhenkanal,876.0,979.4148,-1.1584659,32.02497100830078,24.18071937561035,28.10284423828125,-0.0521205686073704,4,-1.1542213763674531,20,1.106587912686397,31.92,0.24832736891240084,1211.0,128.54
704,1997,8,Orissa,Dhenkanal,1395.0,1350.4766,0.3999219,32.18856430053711,23.966535568237305,28.07754898071289,-0.1071648886658079,16,0.5567420756595951,17,0.5351531708893232,36.28,0.28663980406099393,876.0,126.57
704,1998,8,Orissa,Dhenkanal,1495.0,1128.9568,-0.5304184,32.513267517089844,25.19816970825196,28.8557186126709,1.5861888226176812,13,0.129001212652833,12,-0.4172380654391331,36.99,0.3008540056933713,1395.0,122.95
704,1999,8,Orissa,Dhenkanal,848.0,1504.9072,1.0485009,31.381567001342773,24.247188568115234,27.814376831054688,-0.6798466254342511,7,-0.7264805133606911,9,-0.9886728072362068,36.91,0.2909735908553409,1495.0,126.85
704,2000,8,Orissa,Dhenkanal,588.0,890.34204,-1.5325543,32.25947952270508,24.251829147338867,28.255653381347656,0.2804032397022194,5,-1.0116410886985323,14,-0.0362815709077505,32.54,0.26052842273819055,848.0,124.9
704,2001,8,Orissa,Dhenkanal,1854.0,1502.8181,1.039727,31.62450790405273,23.81647109985352,27.720489501953125,-0.884152281485867,1,-1.5819622393742152,12,-0.4172380654391331,30.85,0.2469580531540186,588.0,124.92
704,2002,8,Orissa,Dhenkanal,488.0,911.6517,-1.4430579,32.61124038696289,24.28902053833008,28.450130462646484,0.7035995118933224,22,1.4122238016731192,12,-0.4172380654391331,29.8,0.26030747728860937,1854.0,114.48
704,2003,8,Orissa,Dhenkanal,1820.0,1569.7502,1.320829,31.94124412536621,24.377450942993164,28.159347534179688,0.0708347124521344,17,0.6993223633285158,8,-1.1791510545018982,25.15,0.21556526956372674,488.0,116.67
704,2004,8,Orissa,Dhenkanal,1368.0,989.79395,-1.1148754,32.1807861328125,24.37124252319336,28.27601432800293,0.3247101403675655,17,0.6993223633285158,16,0.3446749236236319,36.01,0.2933604887983707,1820.0,122.75
704,2005,8,Orissa,Dhenkanal,1885.0,1626.6174,1.5596602,32.48882293701172,25.11170196533203,28.800262451171875,1.4655121821638228,26,1.982544952348802,10,-0.7981945599705156,36.77,0.30026130981544996,1368.0,122.46
704,2006,8,Orissa,Dhenkanal,1448.0,1219.1035,-0.15181953,32.200592041015625,23.97764778137207,28.08911895751953,-0.0819877777116169,12,-0.0135790750160876,26,2.2494573962805444,36.51,0.3210517059444249,1885.0,113.72
704,2007,8,Orissa,Dhenkanal,1910.0,1257.9702,0.011413098,32.104637145996094,25.069868087768555,28.58725357055664,1.0019893669409163,11,-0.1561593626850083,14,-0.0362815709077505,36.33,0.3101152368758002,1448.0,117.15
704,2008,8,Orissa,Dhenkanal,1654.0,1310.584,0.23238076,31.84673118591309,24.29686164855957,28.071796417236328,-0.1196828851441858,3,-1.2968016640363738,21,1.2970661599520883,38.15,0.3404122423485322,1910.0,112.07
704,2009,8,Orissa,Dhenkanal,1562.0,1105.3269,-0.62965935,32.85189437866211,24.439672470092773,28.645782470703125,1.129352510155606,23,1.55480408934204,23,1.6780226544834709,39.59,0.36056466302367945,1654.0,109.8
704,2010,8,Orissa,Dhenkanal,1399.0,907.1521,-1.4619552,32.95692825317383,24.792680740356445,28.874805450439453,1.6277231696863577,20,1.1270632263352778,8,-1.1791510545018982,41.53,0.4498483535528597,1562.0,92.32
704,2011,8,Orissa,Dhenkanal,2103.0,1364.5804,0.45915547,32.23679733276367,23.70647048950196,27.97163391113281,-0.3376437827123423,14,0.2715815003217537,12,-0.4172380654391331,45.75,0.4911433172302737,1399.0,93.15
704,2012,8,Orissa,Dhenkanal,2712.0,1294.0417,0.16290657,32.40627670288086,24.05647087097168,28.23137283325196,0.2275670012507183,18,0.8419026509974366,17,0.5351531708893232,53.84,0.6414105313319038,2103.0,83.94
704,2013,8,Orissa,Dhenkanal,2661.0,1474.6072,0.9212465,31.75640869140625,23.931371688842773,27.843891143798828,-0.6156213344838468,8,-0.5839002256917704,7,-1.3696293017675891,56.53,0.6068054959209962,2712.0,93.16
704,2014,8,Orissa,Dhenkanal,3313.0,1259.5321,0.017972734,32.48770523071289,23.54861831665039,28.01816177368164,-0.2363957700818471,21,1.2696435140041986,11,-0.6077163127048244,59.8,0.6080943664836281,2661.0,98.34
704,2015,8,Orissa,Dhenkanal,1596.0,1008.4463,-1.0365392,32.91194152832031,24.57454490661621,28.74324417114257,1.3414362581835009,12,-0.0135790750160876,13,-0.2267598181734418,49.19,0.5735105514748746,3313.0,85.77
704,2016,8,Orissa,Dhenkanal,2857.0,1026.7255,-0.9597702,32.27496337890625,23.969236373901367,28.122100830078125,-0.0102168244277606,12,-0.0135790750160876,15,0.1541966763579406,50.32,0.6676396444208571,1596.0,75.37
704,2017,8,Orissa,Dhenkanal,1386.0,958.3002,-1.2471433,32.61907958984375,24.37983131408692,28.499454498291016,0.8109322005308729,12,-0.0135790750160876,10,-0.7981945599705156,44.59,0.711845466155811,2857.0,62.64
704,2018,8,Orissa,Dhenkanal,3129.0,1348.0056,0.3895444,32.446434020996094,23.90576934814453,28.176101684570312,0.1072929621424763,16,0.5567420756595951,10,-0.7981945599705156,17.573,0.19538581276406494,1386.0,89.94
704,2019,8,Orissa,Dhenkanal,2756.0,1265.2803,0.042113934,32.421478271484375,24.51004981994629,28.465763092041016,0.737617250333901,20,1.1270632263352778,12,-0.4172380654391331,11.444,0.1413362973940966,3129.0,80.97
100,1990,7,Maharashtra,Dhule,926.0,638.61975,-0.302909,30.472745895385746,21.74614524841309,26.10944557189941,-1.767997427984407,6,-1.79765921860606,19,-0.6916078569531614,,,,27.2
100,1991,7,Maharashtra,Dhule,565.0,510.4306,-1.1297266,31.51653861999512,21.558692932128903,26.537616729736328,-0.6915879008766989,19,0.433072448118733,67,3.269418960142218,,,926.0,26.2
100,1992,7,Maharashtra,Dhule,691.0,637.82916,-0.30800828,32.1169319152832,22.0728759765625,27.09490394592285,0.7094155479987291,18,0.2614777045245182,22,-0.4440436808847002,,,565.0,26.5
100,1993,7,Maharashtra,Dhule,880.0,676.891,-0.0560602,31.559934616088867,22.26058959960937,26.91026306152344,0.2452338687254644,13,-0.5964960134465561,13,-1.186736209090084,,,691.0,33.3
100,1994,7,Maharashtra,Dhule,831.0,795.44543,0.7086138,30.74124336242676,21.53365898132324,26.137451171875,-1.69759218448696,13,-0.5964960134465561,33,0.4636916313663243,,,880.0,30.8
100,1995,7,Maharashtra,Dhule,575.0,518.88025,-1.0752265,32.725624084472656,22.53980255126953,27.632713317871094,2.061452277089656,28,1.9774251404666667,22,-0.4440436808847002,,,831.0,29.2
100,1996,7,Maharashtra,Dhule,947.0,719.8174,0.22081424,31.6679744720459,22.086013793945312,26.87699508666992,0.161599171655208,17,0.0898829609303033,17,-0.8566506409988022,,,575.0,28.5
100,1997,7,Maharashtra,Dhule,836.0,698.36743,0.08246245,31.788169860839844,22.23516273498535,27.01166534423828,0.5001561846893449,19,0.433072448118733,25,-0.1964795048162389,,,947.0,32.4
100,1998,7,Maharashtra,Dhule,602.0,1009.9045,2.0918708,31.629802703857425,22.776012420654297,27.20290756225586,0.9809334198942832,18,0.2614777045245182,15,-1.021693425044443,,,836.0,10.3
100,1999,7,Maharashtra,Dhule,959.0,630.4154,-0.35582688,31.03548812866211,22.03914833068848,26.53731918334961,-0.6923359236231131,11,-0.9396855006349858,28,0.0510846712522222,,,602.0,4.9
100,2000,7,Maharashtra,Dhule,367.0,422.29626,-1.6981915,31.804840087890625,22.044708251953125,26.924774169921875,0.2817143626659654,12,-0.7680907570407709,28,0.0510846712522222,,,959.0,4.9
100,2001,7,Maharashtra,Dhule,1143.0,602.2406,-0.53755385,31.124771118164062,21.71986961364746,26.42232131958008,-0.9814371250769982,8,-1.4544697314176305,28,0.0510846712522222,,,367.0,4.9
100,2002,7,Maharashtra,Dhule,808.0,606.5188,-0.5099596,31.62614631652832,21.88751602172852,26.75683212280273,-0.1404869374736203,28,1.9774251404666667,42,1.206384159571708,,,1143.0,5.2
100,2003,7,Maharashtra,Dhule,1380.0,925.7519,1.549088,31.38842964172364,21.41869354248047,26.40356063842773,-1.028600918241955,14,-0.4249012698523412,31,0.2986488473206835,,,808.0,5.0
100,2004,7,Maharashtra,Dhule,1059.0,736.8489,0.33066708,31.45216178894043,21.681697845458984,26.56692886352539,-0.6178980703196857,12,-0.7680907570407709,19,-0.6916078569531614,,,1380.0,5.1
100,2005,7,Maharashtra,Dhule,980.0,618.6382,-0.43178976,31.65549087524414,22.22307205200196,26.939281463623047,0.3181852665712649,24,1.2910461660898072,27,-0.0314367207705981,,,1059.0,5.1
100,2006,7,Maharashtra,Dhule,412.0,1003.548,2.0508714,31.019672393798828,22.232027053833008,26.625850677490234,-0.4697703864592449,16,-0.0817117826639115,29,0.1336060632750426,,,980.0,5.1
100,2007,7,Maharashtra,Dhule,802.0,822.0397,0.88014615,31.865619659423828,21.98790740966797,26.9267635345459,0.2867155660282093,17,0.0898829609303033,33,0.4636916313663243,,,412.0,4.4
100,2008,7,Maharashtra,Dhule,556.0,530.2988,-1.001577,31.536209106445312,21.868040084838867,26.702125549316406,-0.2780176324265171,12,-0.7680907570407709,40,1.0413413755260672,,,802.0,5.4
100,2009,7,Maharashtra,Dhule,482.0,615.90155,-0.449441,32.46731948852539,22.36450958251953,27.41591453552246,1.5164266009923812,22,0.9478566789013776,25,-0.1964795048162389,,,556.0,4.9
100,2010,7,Maharashtra,Dhule,1334.0,676.55,-0.058259666,31.965621948242188,22.69712448120117,27.33137321472168,1.3038922406586322,19,0.433072448118733,12,-1.2692576011129042,,,482.0,5.0
100,2011,7,Maharashtra,Dhule,671.0,586.41284,-0.6396426,31.48333549499512,21.887319564819336,26.685327529907227,-0.3202473524756852,12,-0.7680907570407709,28,0.0510846712522222,,,1334.0,7.9
100,2012,7,Maharashtra,Dhule,960.0,456.354,-1.4785197,31.81842994689941,21.515424728393555,26.666927337646484,-0.3665048873132377,18,0.2614777045245182,25,-0.1964795048162389,,,671.0,7.7
100,2013,7,Maharashtra,Dhule,1260.0,912.0864,1.4609461,30.3469295501709,21.766143798828125,26.056537628173828,-1.9010064213355815,4,-2.1408487057944896,15,-1.021693425044443,,,960.0,7.7
100,2015,7,Maharashtra,Dhule,1174.0,532.7162,-0.98598504,32.697208404541016,22.766172409057617,27.731689453125,2.3102753306597057,27,1.805830396872452,36,0.7112558074347856,,,1260.0,2.3
100,2016,7,Maharashtra,Dhule,1641.0,575.0751,-0.712771,31.292552947998047,22.276859283447266,26.784706115722656,-0.0704125501909336,17,0.0898829609303033,22,-0.4440436808847002,,,1174.0,6.4
100,2017,7,Maharashtra,Dhule,2014.0,649.00665,-0.23591366,31.84370231628418,22.38678550720215,27.115243911743164,0.7605496157407898,12,-0.7680907570407709,18,-0.7741292489759818,,,1641.0,7.0
100,2018,7,Maharashtra,Dhule,1354.0,472.70465,-1.3730583,31.93116569519043,22.08940887451172,27.01028823852539,0.4966941819783764,43,4.551346294379889,38,0.8762985914804263,,,2014.0,6.87
100,2019,7,Maharashtra,Dhule,1425.0,1068.7952,2.4717145,31.46849822998047,22.72475242614746,27.09662628173828,0.7137454488962423,21,0.7762619353071627,12,-1.2692576011129042,,,1354.0,6.84
173,1990,9,Punjab,Faridkot,3652.0,528.2207,2.3721902,35.00725555419922,23.46346473693848,29.23535919189453,-0.5304970526549604,60,-1.1680725918008277,38,-0.3428426871422392,137.6,0.9971014492753623,,138.0
173,1991,9,Punjab,Faridkot,3777.0,103.83049,-1.2240381,36.03444290161133,23.586469650268555,29.810455322265625,0.8985874861370896,87,0.6614775727048883,62,1.4953776779608312,147.7,0.9979729729729729,3652.0,148.0
173,1992,9,Punjab,Faridkot,3907.0,217.75465,-0.25865933,35.07712173461914,23.0490837097168,29.06310272216797,-0.958545590269507,58,-1.3035948262086583,26,-1.2619528696937743,140.3,1.0,3777.0,140.0
173,1993,9,Punjab,Faridkot,3931.0,315.68707,0.57120746,35.8128776550293,23.317710876464844,29.56529426574707,0.2893747704150843,87,0.6614775727048883,36,-0.496027717567495,158.7,0.9981132075471697,3907.0,159.0
173,1994,9,Punjab,Faridkot,3549.0,364.54675,0.98523813,35.100589752197266,22.98418426513672,29.042387008666992,-1.0100230812677309,51,-1.777922646636066,49,0.499674980196668,174.6,0.9977142857142857,3931.0,175.0
173,1995,9,Punjab,Faridkot,3684.0,278.0459,0.25224096,35.70261001586914,23.75320243835449,29.7279052734375,0.6934548270446371,79,0.119388635073565,64,1.648562708386087,37.7,0.9921052631578948,3549.0,38.0
173,1996,9,Punjab,Faridkot,3674.0,260.12057,0.10034406,34.551177978515625,23.003267288208008,28.7772216796875,-1.6689453933058551,62,-1.0325503573929968,27,-1.1853603544811464,45.7,0.9934782608695653,3684.0,46.0
173,1997,9,Punjab,Faridkot,3821.0,215.50937,-0.27768558,34.091434478759766,23.02705955505371,28.559246063232425,-2.210603677649739,71,-0.4227003025577581,32,-0.8023977784180067,56.0,1.0,3674.0,56.0
173,1998,9,Punjab,Faridkot,3000.0,166.86842,-0.6898627,35.42882537841797,24.160717010498047,29.794771194458008,0.859613228842329,85,0.5259553382970574,52,0.7294525258345519,82.09,1.0,3821.0,82.0
173,1999,9,Punjab,Faridkot,3389.0,88.33957,-1.3553063,35.49516677856445,23.70124244689941,29.59820556640625,0.3711576732025212,86,0.5937164555009729,68,1.9549327692365988,89.91,0.999,3000.0,90.0
173,2000,9,Punjab,Faridkot,3444.0,105.55983,-1.209384,35.42901611328125,23.650653839111328,29.53983497619629,0.2261097349814878,81,0.2549108694813958,50,0.576267495409296,89.93,0.9992222222222223,3389.0,90.0
173,2001,9,Punjab,Faridkot,3829.0,126.004555,-1.0361379,35.51032638549805,23.71392059326172,29.612123489379883,0.4057430016081965,90,0.8647609243166344,56,1.0358225866850637,69.62,0.9945714285714287,3444.0,70.0
173,2002,9,Punjab,Faridkot,3256.0,194.58287,-0.45501408,35.983795166015625,24.096275329589844,30.04003524780273,1.4690818864217885,88,0.7292386899088036,34,-0.649212747992751,85.5,0.9941860465116279,3829.0,86.0
173,2003,9,Punjab,Faridkot,3667.0,366.66937,1.003225,35.240196228027344,23.479019165039062,29.359607696533203,-0.2217458586022676,58,-1.3035948262086583,32,-0.8023977784180067,83.91,0.9989285714285714,3256.0,84.0
173,2004,9,Punjab,Faridkot,3830.0,127.39497,-1.0243558,34.894771575927734,23.5139217376709,29.204345703125,-0.6075639897354428,78,0.0516275178696496,57,1.1124151018976915,87.62,0.9956818181818182,3667.0,88.0
173,2005,9,Punjab,Faridkot,3942.0,377.3708,1.0939074,36.2857551574707,23.70405006408692,29.994903564453125,1.356931956212795,99,1.4746109791518731,38,-0.3428426871422392,86.2,1.0,3830.0,86.0
173,2006,9,Punjab,Faridkot,3976.0,258.6282,0.08769791,35.22476959228516,23.971830368041992,29.59830093383789,0.3713946564038757,80,0.1871497522774804,27,-1.1853603544811464,84.7,0.9964705882352941,3942.0,85.0
173,2007,9,Punjab,Faridkot,4034.0,397.63702,1.2656409,35.2179069519043,23.350914001464844,29.28441047668457,-0.4086071128702884,70,-0.4904614197616735,36,-0.496027717567495,86.86,0.9983908045977011,3976.0,87.0
173,2008,9,Punjab,Faridkot,4358.0,351.71133,0.8764725,35.07300567626953,23.3605899810791,29.216796875,-0.5766234629665997,86,0.5937164555009729,38,-0.3428426871422392,95.43,1.0,4034.0,95.0
173,2009,9,Punjab,Faridkot,4224.0,159.25644,-0.75436574,36.66842651367188,23.49744987487793,30.08293914794922,1.5756958890471584,106,1.9489387995792808,31,-0.8789902936306347,97.82,0.9981632653061224,4358.0,98.0
173,2010,9,Punjab,Faridkot,4050.0,210.11975,-0.32335654,35.271697998046875,23.3652286529541,29.31846237182617,-0.3239898909946606,60,-1.1680725918008277,39,-0.2662501719296112,101.3,1.0,4224.0,101.0
173,2011,9,Punjab,Faridkot,4010.0,370.46967,1.0354282,34.913917541503906,23.78862762451172,29.35127258300781,-0.2424581904006594,55,-1.5068781778204046,44,0.1167124041335284,100.54,0.9954455445544556,4050.0,101.0
173,2012,9,Punjab,Faridkot,4353.0,323.4,0.6365658,36.136993408203125,24.036340713500977,30.08666610717773,1.5849571925560832,80,0.1871497522774804,43,0.0401198889209004,102.31,1.0,4010.0,102.0
173,2013,9,Punjab,Faridkot,4260.0,553.771,2.5887003,35.33908462524414,24.42549133300781,29.882287979125977,1.077087973061324,80,0.1871497522774804,45,0.1933049193461563,104.16,1.0,4353.0,104.0
173,2014,9,Punjab,Faridkot,3972.0,287.00916,0.32819447,36.26226043701172,23.825414657592773,30.04383850097656,1.4785327764918057,95,1.2035665103362114,44,0.1167124041335284,106.18,1.0,4260.0,106.0
173,2015,9,Punjab,Faridkot,3991.0,276.65173,0.24042699,35.39958190917969,23.383501052856445,29.39154052734375,-0.1423944034607278,81,0.2549108694813958,38,-0.3428426871422392,109.39,0.9944545454545455,3972.0,110.0
173,2016,9,Punjab,Faridkot,4070.0,300.57678,0.4431648,36.01651763916016,24.12578582763672,30.07115173339844,1.5464047653597512,95,1.2035665103362114,59,1.265600132322947,114.94,0.9994782608695651,3991.0,115.0
173,2017,9,Punjab,Faridkot,4443.0,232.34088,-0.13505751,35.81464385986328,23.8356990814209,29.825172424316406,0.9351587337701156,108,2.0844610339871115,49,0.499674980196668,114.69,0.9973043478260869,4070.0,115.0
173,2018,9,Punjab,Faridkot,4112.0,311.78305,0.5381253,35.36042785644531,23.708715438842773,29.53457260131836,0.2130330019307467,79,0.119388635073565,37,-0.4194352023548671,116.326,1.0,4443.0,116.0
173,2019,9,Punjab,Faridkot,3759.0,357.75394,0.9276767,35.91068649291992,24.097766876220703,30.004226684570312,1.3800994339772108,82,0.3226719866853112,27,-1.1853603544811464,115.874,0.9989137931034482,4112.0,116.0
546,1992,9,Punjab,Fatehgarh Sahib,3850.0,533.0531,-0.6071699,32.46424865722656,21.62254905700684,27.043399810791016,-0.5348771003851888,25,0.1671804923448858,25,-0.5960955873335908,79.6,0.9949999999999999,,80.0
546,1993,9,Punjab,Fatehgarh Sahib,3788.0,923.9772,1.1122602,32.90549087524414,21.75320053100586,27.329345703125,0.2708432369795081,32,0.884438733695525,36,0.340626049904909,80.0,1.0,3850.0,80.0
546,1994,9,Punjab,Fatehgarh Sahib,3538.0,571.0346,-0.44011307,32.46189498901367,21.48771095275879,26.974803924560547,-0.728162271031702,23,-0.0377504337552967,49,1.4476607120958631,80.4,1.0,3788.0,80.0
546,1995,9,Punjab,Fatehgarh Sahib,3313.0,1009.3148,1.487607,32.88215637207031,22.28222274780273,27.582189559936523,0.9832907421628504,31,0.7819732706454336,53,1.7882867620007723,80.5,1.0,3538.0,80.0
546,1996,9,Punjab,Fatehgarh Sahib,3538.0,545.05786,-0.5543685,31.7998046875,21.3764705657959,26.588138580322266,-1.8176835404718013,11,-1.2673359903563923,26,-0.5109390748573636,79.6,0.9949999999999999,3313.0,80.0
546,1997,9,Punjab,Fatehgarh Sahib,3683.0,505.49597,-0.72837645,31.52516365051269,21.604705810546875,26.56493377685547,-1.8830685751199352,21,-0.2426813598554794,16,-1.362504199619636,82.1,1.0,3538.0,82.0
546,1998,9,Punjab,Fatehgarh Sahib,3265.0,946.10004,1.2095648,32.29771041870117,22.681764602661133,27.48973846435547,0.7227878641068184,26,0.2696459553949771,19,-1.1070346621909544,83.02,1.0,3683.0,83.0
546,1999,9,Punjab,Fatehgarh Sahib,3683.0,376.75308,-1.2946358,32.58987045288086,22.12013053894043,27.354999542236328,0.3431290101191923,29,0.577042344545251,30,-0.1703130249524545,82.33,1.0,3265.0,82.0
546,2000,9,Punjab,Fatehgarh Sahib,4167.0,594.35266,-0.33755156,32.04137420654297,21.852611541748047,26.946992874145508,-0.8065264984034295,12,-1.1648705273063011,35,0.2554695374286818,83.67,0.9960714285714286,3683.0,84.0
546,2001,9,Punjab,Fatehgarh Sahib,4000.0,447.33627,-0.98418456,32.69209289550781,22.36176490783692,27.526927947998047,0.8275780503281985,11,-1.2673359903563923,46,1.1921911746671816,81.31,1.0,4167.0,81.0
