"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)"
"96","1990","7","Maharashtra","Thane","149.5"
"96","1991","7","Maharashtra","Thane","150.6"
"96","1992","7","Maharashtra","Thane","147.3"
"96","1993","7","Maharashtra","Thane","148.2"
"96","1994","7","Maharashtra","Thane","153.2"
"96","1995","7","Maharashtra","Thane","143.2"
"96","1996","7","Maharashtra","Thane","151.2"
"96","1997","7","Maharashtra","Thane","151.8"
"96","1998","7","Maharashtra","Thane","142.1"
"96","1999","7","Maharashtra","Thane","141.8"
"96","2000","7","Maharashtra","Thane","141.7"
"96","2001","7","Maharashtra","Thane","141.0"
"96","2002","7","Maharashtra","Thane","140.4"
"96","2003","7","Maharashtra","Thane","140.9"
"96","2004","7","Maharashtra","Thane","141.0"
"96","2005","7","Maharashtra","Thane","139.5"
"96","2006","7","Maharashtra","Thane","140.2"
"96","2007","7","Maharashtra","Thane","140.6"
"96","2008","7","Maharashtra","Thane","140.6"
"96","2009","7","Maharashtra","Thane","138.6"
"96","2010","7","Maharashtra","Thane","138.3"
"96","2011","7","Maharashtra","Thane","140.4"
"96","2012","7","Maharashtra","Thane","139.6"
"96","2013","7","Maharashtra","Thane","139.6"
"96","2014","7","Maharashtra","Thane","58.0"
"96","2015","7","Maharashtra","Thane","55.4"
"96","2016","7","Maharashtra","Thane","55.1"
"96","2017","7","Maharashtra","Thane","54.75"
"96","2018","7","Maharashtra","Thane","54.92"
"96","2019","7","Maharashtra","Thane","55.27"
"97","1990","7","Maharashtra","Raigarh","152.4"
"97","1991","7","Maharashtra","Raigarh","150.4"
"97","1992","7","Maharashtra","Raigarh","139.0"
"97","1993","7","Maharashtra","Raigarh","138.5"
"97","1994","7","Maharashtra","Raigarh","146.1"
"97","1995","7","Maharashtra","Raigarh","146.4"
"97","1996","7","Maharashtra","Raigarh","142.4"
"97","1997","7","Maharashtra","Raigarh","139.0"
"97","1998","7","Maharashtra","Raigarh","135.4"
"97","1999","7","Maharashtra","Raigarh","135.7"
"97","2000","7","Maharashtra","Raigarh","134.7"
"97","2001","7","Maharashtra","Raigarh","133.7"
"97","2002","7","Maharashtra","Raigarh","133.2"
"97","2003","7","Maharashtra","Raigarh","133.1"
"97","2004","7","Maharashtra","Raigarh","133.0"
"97","2005","7","Maharashtra","Raigarh","129.5"
"97","2006","7","Maharashtra","Raigarh","132.2"
"97","2007","7","Maharashtra","Raigarh","133.1"
"97","2008","7","Maharashtra","Raigarh","132.3"
"97","2009","7","Maharashtra","Raigarh","130.4"
"97","2010","7","Maharashtra","Raigarh","126.2"
"97","2011","7","Maharashtra","Raigarh","126.8"
"97","2012","7","Maharashtra","Raigarh","127.9"
"97","2013","7","Maharashtra","Raigarh","127.9"
"97","2014","7","Maharashtra","Raigarh","125.3"
"97","2015","7","Maharashtra","Raigarh","115.6"
"97","2016","7","Maharashtra","Raigarh","113.3"
"97","2017","7","Maharashtra","Raigarh","114.24"
"97","2018","7","Maharashtra","Raigarh","114.08"
"97","2019","7","Maharashtra","Raigarh","98.9"
"98","1990","7","Maharashtra","Ratnagiri","82.5"
"98","1991","7","Maharashtra","Ratnagiri","82.7"
"98","1992","7","Maharashtra","Ratnagiri","82.2"
"98","1993","7","Maharashtra","Ratnagiri","82.5"
"98","1994","7","Maharashtra","Ratnagiri","81.6"
"98","1995","7","Maharashtra","Ratnagiri","83.4"
"98","1996","7","Maharashtra","Ratnagiri","79.8"
"98","1997","7","Maharashtra","Ratnagiri","79.4"
"98","1998","7","Maharashtra","Ratnagiri","78.8"
"98","1999","7","Maharashtra","Ratnagiri","79.9"
"98","2000","7","Maharashtra","Ratnagiri","78.8"
"98","2001","7","Maharashtra","Ratnagiri","78.7"
"98","2002","7","Maharashtra","Ratnagiri","78.8"
"98","2003","7","Maharashtra","Ratnagiri","79.4"
"98","2004","7","Maharashtra","Ratnagiri","79.3"
"98","2005","7","Maharashtra","Ratnagiri","77.2"
"98","2006","7","Maharashtra","Ratnagiri","78.0"
"98","2007","7","Maharashtra","Ratnagiri","76.8"
"98","2008","7","Maharashtra","Ratnagiri","77.5"
"98","2009","7","Maharashtra","Ratnagiri","77.4"
"98","2010","7","Maharashtra","Ratnagiri","78.1"
"98","2011","7","Maharashtra","Ratnagiri","77.5"
"98","2012","7","Maharashtra","Ratnagiri","73.9"
"98","2013","7","Maharashtra","Ratnagiri","72.1"
"98","2014","7","Maharashtra","Ratnagiri","72.5"
"98","2015","7","Maharashtra","Ratnagiri","71.0"
"98","2016","7","Maharashtra","Ratnagiri","75.34"
"98","2017","7","Maharashtra","Ratnagiri","75.23"
"98","2018","7","Maharashtra","Ratnagiri","76.12"
"98","2019","7","Maharashtra","Ratnagiri","75.41"
"99","1990","7","Maharashtra","Nasik","39.5"
"99","1991","7","Maharashtra","Nasik","41.5"
"99","1992","7","Maharashtra","Nasik","41.8"
"99","1993","7","Maharashtra","Nasik","46.1"
"99","1994","7","Maharashtra","Nasik","44.7"
"99","1995","7","Maharashtra","Nasik","38.7"
"99","1996","7","Maharashtra","Nasik","42.0"
"99","1997","7","Maharashtra","Nasik","44.2"
"99","1998","7","Maharashtra","Nasik","45.6"
"99","1999","7","Maharashtra","Nasik","47.8"
"99","2000","7","Maharashtra","Nasik","45.6"
"99","2001","7","Maharashtra","Nasik","46.6"
"99","2002","7","Maharashtra","Nasik","49.1"
"99","2003","7","Maharashtra","Nasik","50.6"
"99","2004","7","Maharashtra","Nasik","50.8"
"99","2005","7","Maharashtra","Nasik","50.3"
"99","2006","7","Maharashtra","Nasik","49.0"
"99","2007","7","Maharashtra","Nasik","50.6"
"99","2008","7","Maharashtra","Nasik","51.2"
"99","2009","7","Maharashtra","Nasik","48.1"
"99","2010","7","Maharashtra","Nasik","59.1"
"99","2011","7","Maharashtra","Nasik","62.9"
"99","2012","7","Maharashtra","Nasik","67.9"
"99","2013","7","Maharashtra","Nasik","72.6"
"99","2014","7","Maharashtra","Nasik","71.2"
"99","2015","7","Maharashtra","Nasik","69.6"
"99","2016","7","Maharashtra","Nasik","71.9"
"99","2017","7","Maharashtra","Nasik","72.5"
"99","2018","7","Maharashtra","Nasik","74.05"
"99","2019","7","Maharashtra","Nasik","76.29"
"100","1990","7","Maharashtra","Dhule","27.2"
"100","1991","7","Maharashtra","Dhule","26.2"
"100","1992","7","Maharashtra","Dhule","26.5"
"100","1993","7","Maharashtra","Dhule","33.3"
"100","1994","7","Maharashtra","Dhule","30.8"
"100","1995","7","Maharashtra","Dhule","29.2"
"100","1996","7","Maharashtra","Dhule","28.5"
"100","1997","7","Maharashtra","Dhule","32.4"
"100","1998","7","Maharashtra","Dhule","10.3"
"100","1999","7","Maharashtra","Dhule","4.9"
"100","2000","7","Maharashtra","Dhule","4.9"
"100","2001","7","Maharashtra","Dhule","4.9"
"100","2002","7","Maharashtra","Dhule","5.2"
"100","2003","7","Maharashtra","Dhule","5.0"
"100","2004","7","Maharashtra","Dhule","5.1"
"100","2005","7","Maharashtra","Dhule","5.1"
"100","2006","7","Maharashtra","Dhule","5.1"
"100","2007","7","Maharashtra","Dhule","4.4"
"100","2008","7","Maharashtra","Dhule","5.4"
"100","2009","7","Maharashtra","Dhule","4.9"
"100","2010","7","Maharashtra","Dhule","5.0"
"100","2011","7","Maharashtra","Dhule","7.9"
"100","2012","7","Maharashtra","Dhule","7.7"
"100","2013","7","Maharashtra","Dhule","7.7"
"100","2014","7","Maharashtra","Dhule","0.1"
"100","2015","7","Maharashtra","Dhule","2.3"
"100","2016","7","Maharashtra","Dhule","6.4"
"100","2017","7","Maharashtra","Dhule","7.0"
"100","2018","7","Maharashtra","Dhule","6.87"
"100","2019","7","Maharashtra","Dhule","6.84"
"101","1990","7","Maharashtra","Jalgaon","5.7"
"101","1991","7","Maharashtra","Jalgaon","6.7"
"101","1992","7","Maharashtra","Jalgaon","1.7"
"101","1993","7","Maharashtra","Jalgaon","1.2"
"101","1994","7","Maharashtra","Jalgaon","1.1"
"101","1995","7","Maharashtra","Jalgaon","1.6"
"101","1996","7","Maharashtra","Jalgaon","1.7"
"101","1997","7","Maharashtra","Jalgaon","1.7"
"101","1998","7","Maharashtra","Jalgaon","1.8"
"101","1999","7","Maharashtra","Jalgaon","1.8"
"101","2000","7","Maharashtra","Jalgaon","1.7"
"101","2001","7","Maharashtra","Jalgaon","1.2"
"101","2002","7","Maharashtra","Jalgaon","0.9"
"101","2003","7","Maharashtra","Jalgaon","0.9"
"101","2004","7","Maharashtra","Jalgaon","0.4"
"101","2005","7","Maharashtra","Jalgaon","0.2"
"101","2006","7","Maharashtra","Jalgaon","0.1"
"101","2007","7","Maharashtra","Jalgaon","0.1"
"101","2008","7","Maharashtra","Jalgaon","0.0"
"101","2009","7","Maharashtra","Jalgaon","0.2"
"101","2010","7","Maharashtra","Jalgaon","0.0"
"101","2011","7","Maharashtra","Jalgaon","0.2"
"101","2012","7","Maharashtra","Jalgaon","0.03"
"101","2013","7","Maharashtra","Jalgaon","0.0"
"101","2014","7","Maharashtra","Jalgaon","0.0"
"101","2015","7","Maharashtra","Jalgaon","0.0"
"101","2016","7","Maharashtra","Jalgaon","0.0"
"101","2017","7","Maharashtra","Jalgaon","0.0"
"101","2018","7","Maharashtra","Jalgaon","0.0"
"101","2019","7","Maharashtra","Jalgaon","0.0"
"102","1990","7","Maharashtra","Ahmednagar","7.5"
"102","1991","7","Maharashtra","Ahmednagar","4.9"
"102","1992","7","Maharashtra","Ahmednagar","8.1"
"102","1993","7","Maharashtra","Ahmednagar","7.6"
"102","1994","7","Maharashtra","Ahmednagar","6.8"
"102","1995","7","Maharashtra","Ahmednagar","5.8"
"102","1996","7","Maharashtra","Ahmednagar","5.7"
"102","1997","7","Maharashtra","Ahmednagar","10.3"
"102","1998","7","Maharashtra","Ahmednagar","5.6"
"102","1999","7","Maharashtra","Ahmednagar","5.7"
"102","2000","7","Maharashtra","Ahmednagar","5.5"
"102","2001","7","Maharashtra","Ahmednagar","7.3"
"102","2002","7","Maharashtra","Ahmednagar","7.4"
"102","2003","7","Maharashtra","Ahmednagar","7.6"
"102","2004","7","Maharashtra","Ahmednagar","8.0"
"102","2005","7","Maharashtra","Ahmednagar","8.0"
"102","2006","7","Maharashtra","Ahmednagar","8.4"
"102","2007","7","Maharashtra","Ahmednagar","8.6"
"102","2008","7","Maharashtra","Ahmednagar","9.3"
"102","2009","7","Maharashtra","Ahmednagar","7.4"
"102","2010","7","Maharashtra","Ahmednagar","7.5"
"102","2011","7","Maharashtra","Ahmednagar","7.9"
"102","2012","7","Maharashtra","Ahmednagar","7.5"
"102","2013","7","Maharashtra","Ahmednagar","7.9"
"102","2014","7","Maharashtra","Ahmednagar","8.6"
"102","2015","7","Maharashtra","Ahmednagar","14.0"
"102","2016","7","Maharashtra","Ahmednagar","15.0"
"102","2017","7","Maharashtra","Ahmednagar","16.2"
"102","2018","7","Maharashtra","Ahmednagar","16.25"
"102","2019","7","Maharashtra","Ahmednagar","17.33"
"103","1990","7","Maharashtra","Pune","61.9"
"103","1991","7","Maharashtra","Pune","60.6"
"103","1992","7","Maharashtra","Pune","61.9"
"103","1993","7","Maharashtra","Pune","63.0"
"103","1994","7","Maharashtra","Pune","61.5"
"103","1995","7","Maharashtra","Pune","51.9"
"103","1996","7","Maharashtra","Pune","59.9"
"103","1997","7","Maharashtra","Pune","64.9"
"103","1998","7","Maharashtra","Pune","60.8"
"103","1999","7","Maharashtra","Pune","61.7"
"103","2000","7","Maharashtra","Pune","64.0"
"103","2001","7","Maharashtra","Pune","59.1"
"103","2002","7","Maharashtra","Pune","57.7"
"103","2003","7","Maharashtra","Pune","60.4"
"103","2004","7","Maharashtra","Pune","67.6"
"103","2005","7","Maharashtra","Pune","64.5"
"103","2006","7","Maharashtra","Pune","63.9"
"103","2007","7","Maharashtra","Pune","62.8"
"103","2008","7","Maharashtra","Pune","61.2"
"103","2009","7","Maharashtra","Pune","62.6"
"103","2010","7","Maharashtra","Pune","60.9"
"103","2011","7","Maharashtra","Pune","62.0"
"103","2012","7","Maharashtra","Pune","77.6"
"103","2013","7","Maharashtra","Pune","82.1"
"103","2014","7","Maharashtra","Pune","82.1"
"103","2015","7","Maharashtra","Pune","54.6"
"103","2016","7","Maharashtra","Pune","53.5"
"103","2017","7","Maharashtra","Pune","52.0"
"103","2018","7","Maharashtra","Pune","57.97"
"103","2019","7","Maharashtra","Pune","59.51"
"104","1990","7","Maharashtra","Satara","39.9"
"104","1991","7","Maharashtra","Satara","39.6"
"104","1992","7","Maharashtra","Satara","44.1"
"104","1993","7","Maharashtra","Satara","40.6"
"104","1994","7","Maharashtra","Satara","36.9"
"104","1995","7","Maharashtra","Satara","36.5"
"104","1996","7","Maharashtra","Satara","39.4"
"104","1997","7","Maharashtra","Satara","37.1"
"104","1998","7","Maharashtra","Satara","41.5"
"104","1999","7","Maharashtra","Satara","44.0"
"104","2000","7","Maharashtra","Satara","43.9"
"104","2001","7","Maharashtra","Satara","44.6"
"104","2002","7","Maharashtra","Satara","45.4"
"104","2003","7","Maharashtra","Satara","44.2"
"104","2004","7","Maharashtra","Satara","44.1"
"104","2005","7","Maharashtra","Satara","43.6"
"104","2006","7","Maharashtra","Satara","45.0"
"104","2007","7","Maharashtra","Satara","49.6"
"104","2008","7","Maharashtra","Satara","49.7"
"104","2009","7","Maharashtra","Satara","50.6"
"104","2010","7","Maharashtra","Satara","50.8"
"104","2011","7","Maharashtra","Satara","50.5"
"104","2012","7","Maharashtra","Satara","51.0"
"104","2013","7","Maharashtra","Satara","50.4"
"104","2014","7","Maharashtra","Satara","52.9"
"104","2015","7","Maharashtra","Satara","52.7"
"104","2016","7","Maharashtra","Satara","47.0"
"104","2017","7","Maharashtra","Satara","45.8"
"104","2018","7","Maharashtra","Satara","47.03"
"104","2019","7","Maharashtra","Satara","49.64"
"105","1990","7","Maharashtra","Sangli","17.2"
"105","1991","7","Maharashtra","Sangli","15.8"
"105","1992","7","Maharashtra","Sangli","17.6"
"105","1993","7","Maharashtra","Sangli","15.0"
"105","1994","7","Maharashtra","Sangli","15.6"
"105","1995","7","Maharashtra","Sangli","14.6"
"105","1996","7","Maharashtra","Sangli","14.8"
"105","1997","7","Maharashtra","Sangli","15.5"
"105","1998","7","Maharashtra","Sangli","16.3"
"105","1999","7","Maharashtra","Sangli","17.9"
"105","2000","7","Maharashtra","Sangli","18.6"
"105","2001","7","Maharashtra","Sangli","17.7"
"105","2002","7","Maharashtra","Sangli","18.5"
"105","2003","7","Maharashtra","Sangli","15.6"
"105","2004","7","Maharashtra","Sangli","17.7"
"105","2005","7","Maharashtra","Sangli","18.1"
"105","2006","7","Maharashtra","Sangli","18.1"
"105","2007","7","Maharashtra","Sangli","18.7"
"105","2008","7","Maharashtra","Sangli","18.7"
"105","2009","7","Maharashtra","Sangli","18.7"
"105","2010","7","Maharashtra","Sangli","20.2"
"105","2011","7","Maharashtra","Sangli","18.1"
"105","2012","7","Maharashtra","Sangli","17.5"
"105","2013","7","Maharashtra","Sangli","14.5"
"105","2014","7","Maharashtra","Sangli","15.5"
"105","2015","7","Maharashtra","Sangli","22.6"
"105","2016","7","Maharashtra","Sangli","16.8"
"105","2017","7","Maharashtra","Sangli","17.0"
"105","2018","7","Maharashtra","Sangli","15.42"
"105","2019","7","Maharashtra","Sangli","15.47"
"106","1990","7","Maharashtra","Solapur","4.0"
"106","1991","7","Maharashtra","Solapur","4.5"
"106","1992","7","Maharashtra","Solapur","4.8"
"106","1993","7","Maharashtra","Solapur","3.0"
"106","1994","7","Maharashtra","Solapur","2.7"
"106","1995","7","Maharashtra","Solapur","2.0"
"106","1996","7","Maharashtra","Solapur","2.3"
"106","1997","7","Maharashtra","Solapur","2.2"
"106","1998","7","Maharashtra","Solapur","2.9"
"106","1999","7","Maharashtra","Solapur","3.2"
"106","2000","7","Maharashtra","Solapur","3.0"
"106","2001","7","Maharashtra","Solapur","0.6"
"106","2002","7","Maharashtra","Solapur","0.5"
"106","2003","7","Maharashtra","Solapur","0.2"
"106","2004","7","Maharashtra","Solapur","0.4"
"106","2005","7","Maharashtra","Solapur","0.4"
"106","2006","7","Maharashtra","Solapur","0.4"
"106","2007","7","Maharashtra","Solapur","0.3"
"106","2008","7","Maharashtra","Solapur","0.1"
"106","2009","7","Maharashtra","Solapur","0.1"
"106","2010","7","Maharashtra","Solapur","0.7"
"106","2011","7","Maharashtra","Solapur","0.7"
"106","2012","7","Maharashtra","Solapur","0.4"
"106","2013","7","Maharashtra","Solapur","0.4"
"106","2014","7","Maharashtra","Solapur","0.4"
"106","2015","7","Maharashtra","Solapur","0.2"
"106","2016","7","Maharashtra","Solapur","0.2"
"106","2017","7","Maharashtra","Solapur","0.6"
"106","2018","7","Maharashtra","Solapur","1.92"
"106","2019","7","Maharashtra","Solapur","1.19"
"107","1990","7","Maharashtra","Kolhapur","103.1"
"107","1991","7","Maharashtra","Kolhapur","101.9"
"107","1992","7","Maharashtra","Kolhapur","102.3"
"107","1993","7","Maharashtra","Kolhapur","101.6"
"107","1994","7","Maharashtra","Kolhapur","102.6"
"107","1995","7","Maharashtra","Kolhapur","102.3"
"107","1996","7","Maharashtra","Kolhapur","103.3"
"107","1997","7","Maharashtra","Kolhapur","110.1"
"107","1998","7","Maharashtra","Kolhapur","106.3"
"107","1999","7","Maharashtra","Kolhapur","103.5"
"107","2000","7","Maharashtra","Kolhapur","106.7"
"107","2001","7","Maharashtra","Kolhapur","106.3"
"107","2002","7","Maharashtra","Kolhapur","106.1"
"107","2003","7","Maharashtra","Kolhapur","106.9"
"107","2004","7","Maharashtra","Kolhapur","111.1"
"107","2005","7","Maharashtra","Kolhapur","108.9"
"107","2006","7","Maharashtra","Kolhapur","110.4"
"107","2007","7","Maharashtra","Kolhapur","112.5"
"107","2008","7","Maharashtra","Kolhapur","114.4"
"107","2009","7","Maharashtra","Kolhapur","113.3"
"107","2010","7","Maharashtra","Kolhapur","112.0"
"107","2011","7","Maharashtra","Kolhapur","104.9"
"107","2012","7","Maharashtra","Kolhapur","108.5"
"107","2013","7","Maharashtra","Kolhapur","109.6"
"107","2014","7","Maharashtra","Kolhapur","111.8"
"107","2015","7","Maharashtra","Kolhapur","112.4"
"107","2016","7","Maharashtra","Kolhapur","114.2"
"107","2017","7","Maharashtra","Kolhapur","109.46"
"107","2018","7","Maharashtra","Kolhapur","106.9"
"107","2019","7","Maharashtra","Kolhapur","111.8"
"108","1990","7","Maharashtra","Aurangabad","2.5"
"108","1991","7","Maharashtra","Aurangabad","2.2"
"108","1992","7","Maharashtra","Aurangabad","1.5"
"108","1993","7","Maharashtra","Aurangabad","1.5"
"108","1994","7","Maharashtra","Aurangabad","1.8"
"108","1995","7","Maharashtra","Aurangabad","1.2"
"108","1996","7","Maharashtra","Aurangabad","1.6"
"108","1997","7","Maharashtra","Aurangabad","1.5"
"108","1998","7","Maharashtra","Aurangabad","1.2"
"108","1999","7","Maharashtra","Aurangabad","0.9"
"108","2000","7","Maharashtra","Aurangabad","0.6"
"108","2001","7","Maharashtra","Aurangabad","0.5"
"108","2002","7","Maharashtra","Aurangabad","0.6"
"108","2003","7","Maharashtra","Aurangabad","0.6"
"108","2004","7","Maharashtra","Aurangabad","0.3"
"108","2005","7","Maharashtra","Aurangabad","0.1"
"108","2006","7","Maharashtra","Aurangabad","0.1"
"108","2007","7","Maharashtra","Aurangabad","0.0"
"108","2008","7","Maharashtra","Aurangabad","0.0"
"108","2009","7","Maharashtra","Aurangabad","0.0"
"108","2010","7","Maharashtra","Aurangabad","0.01"
"108","2011","7","Maharashtra","Aurangabad","0.0"
"108","2012","7","Maharashtra","Aurangabad","0.0"
"108","2013","7","Maharashtra","Aurangabad","0.0"
"108","2014","7","Maharashtra","Aurangabad","0.0"
"108","2015","7","Maharashtra","Aurangabad","0.0"
"108","2016","7","Maharashtra","Aurangabad","6.5"
"108","2017","7","Maharashtra","Aurangabad","0.0"
"108","2018","7","Maharashtra","Aurangabad","0.0"
"108","2019","7","Maharashtra","Aurangabad","0.01"
"109","1990","7","Maharashtra","Parbhani","26.1"
"109","1991","7","Maharashtra","Parbhani","25.3"
"109","1992","7","Maharashtra","Parbhani","22.5"
"109","1993","7","Maharashtra","Parbhani","23.3"
"109","1994","7","Maharashtra","Parbhani","25.1"
"109","1995","7","Maharashtra","Parbhani","25.5"
"109","1996","7","Maharashtra","Parbhani","23.8"
"109","1997","7","Maharashtra","Parbhani","15.2"
"109","1998","7","Maharashtra","Parbhani","22.9"
"109","1999","7","Maharashtra","Parbhani","9.1"
"109","2000","7","Maharashtra","Parbhani","9.6"
"109","2001","7","Maharashtra","Parbhani","9.6"
"109","2002","7","Maharashtra","Parbhani","9.4"
"109","2003","7","Maharashtra","Parbhani","9.6"
"109","2004","7","Maharashtra","Parbhani","9.9"
"109","2005","7","Maharashtra","Parbhani","7.0"
"109","2006","7","Maharashtra","Parbhani","7.8"
"109","2007","7","Maharashtra","Parbhani","7.2"
"109","2008","7","Maharashtra","Parbhani","5.8"
"109","2009","7","Maharashtra","Parbhani","3.1"
"109","2010","7","Maharashtra","Parbhani","4.0"
"109","2011","7","Maharashtra","Parbhani","1.7"
"109","2012","7","Maharashtra","Parbhani","1.4"
"109","2013","7","Maharashtra","Parbhani","0.7"
"109","2014","7","Maharashtra","Parbhani","0.3"
"109","2015","7","Maharashtra","Parbhani","0.0"
"109","2016","7","Maharashtra","Parbhani","0.02"
"109","2017","7","Maharashtra","Parbhani","0.0"
"109","2018","7","Maharashtra","Parbhani","0.01"
"109","2019","7","Maharashtra","Parbhani","0.01"
"110","1990","7","Maharashtra","Bid","8.0"
"110","1991","7","Maharashtra","Bid","8.3"
"110","1992","7","Maharashtra","Bid","6.1"
"110","1993","7","Maharashtra","Bid","5.6"
"110","1994","7","Maharashtra","Bid","5.4"
"110","1995","7","Maharashtra","Bid","4.7"
"110","1996","7","Maharashtra","Bid","4.6"
"110","1997","7","Maharashtra","Bid","5.2"
"110","1998","7","Maharashtra","Bid","3.5"
"110","1999","7","Maharashtra","Bid","3.8"
"110","2000","7","Maharashtra","Bid","3.4"
"110","2001","7","Maharashtra","Bid","2.4"
"110","2002","7","Maharashtra","Bid","2.4"
"110","2003","7","Maharashtra","Bid","2.5"
"110","2004","7","Maharashtra","Bid","2.3"
"110","2005","7","Maharashtra","Bid","2.2"
"110","2006","7","Maharashtra","Bid","2.0"
"110","2007","7","Maharashtra","Bid","1.5"
"110","2008","7","Maharashtra","Bid","1.0"
"110","2009","7","Maharashtra","Bid","0.6"
"110","2010","7","Maharashtra","Bid","0.8"
"110","2011","7","Maharashtra","Bid","0.6"
"110","2012","7","Maharashtra","Bid","0.6"
"110","2013","7","Maharashtra","Bid","0.5"
"110","2014","7","Maharashtra","Bid","0.4"
"110","2015","7","Maharashtra","Bid","0.3"
"110","2016","7","Maharashtra","Bid","0.1"
"110","2017","7","Maharashtra","Bid","0.07"
"110","2018","7","Maharashtra","Bid","0.03"
"110","2019","7","Maharashtra","Bid","0.02"
"111","1990","7","Maharashtra","Nanded","29.9"
"111","1991","7","Maharashtra","Nanded","34.2"
"111","1992","7","Maharashtra","Nanded","31.6"
"111","1993","7","Maharashtra","Nanded","31.3"
"111","1994","7","Maharashtra","Nanded","31.5"
"111","1995","7","Maharashtra","Nanded","31.4"
"111","1996","7","Maharashtra","Nanded","28.2"
"111","1997","7","Maharashtra","Nanded","34.5"
"111","1998","7","Maharashtra","Nanded","25.3"
"111","1999","7","Maharashtra","Nanded","26.1"
"111","2000","7","Maharashtra","Nanded","26.7"
"111","2001","7","Maharashtra","Nanded","23.9"
"111","2002","7","Maharashtra","Nanded","24.1"
"111","2003","7","Maharashtra","Nanded","23.3"
"111","2004","7","Maharashtra","Nanded","16.4"
"111","2005","7","Maharashtra","Nanded","15.6"
"111","2006","7","Maharashtra","Nanded","15.6"
"111","2007","7","Maharashtra","Nanded","14.5"
"111","2008","7","Maharashtra","Nanded","8.0"
"111","2009","7","Maharashtra","Nanded","5.6"
"111","2010","7","Maharashtra","Nanded","5.2"
"111","2011","7","Maharashtra","Nanded","4.0"
"111","2012","7","Maharashtra","Nanded","4.0"
"111","2013","7","Maharashtra","Nanded","0.8"
"111","2014","7","Maharashtra","Nanded","0.8"
"111","2015","7","Maharashtra","Nanded","0.4"
"111","2016","7","Maharashtra","Nanded","0.7"
"111","2017","7","Maharashtra","Nanded","0.81"
"111","2018","7","Maharashtra","Nanded","0.84"
"111","2019","7","Maharashtra","Nanded","0.86"
"112","1990","7","Maharashtra","Osmanabad","15.5"
"112","1991","7","Maharashtra","Osmanabad","15.2"
"112","1992","7","Maharashtra","Osmanabad","12.6"
"112","1993","7","Maharashtra","Osmanabad","11.4"
"112","1994","7","Maharashtra","Osmanabad","11.2"
"112","1995","7","Maharashtra","Osmanabad","11.1"
"112","1996","7","Maharashtra","Osmanabad","15.0"
"112","1997","7","Maharashtra","Osmanabad","14.9"
"112","1998","7","Maharashtra","Osmanabad","14.8"
"112","1999","7","Maharashtra","Osmanabad","15.2"
"112","2000","7","Maharashtra","Osmanabad","17.2"
"112","2001","7","Maharashtra","Osmanabad","15.8"
"112","2002","7","Maharashtra","Osmanabad","16.7"
"112","2003","7","Maharashtra","Osmanabad","18.0"
"112","2004","7","Maharashtra","Osmanabad","18.5"
"112","2005","7","Maharashtra","Osmanabad","17.0"
"112","2006","7","Maharashtra","Osmanabad","17.5"
"112","2007","7","Maharashtra","Osmanabad","16.6"
"112","2008","7","Maharashtra","Osmanabad","5.0"
"112","2009","7","Maharashtra","Osmanabad","6.1"
"112","2010","7","Maharashtra","Osmanabad","11.2"
"112","2011","7","Maharashtra","Osmanabad","10.7"
"112","2012","7","Maharashtra","Osmanabad","11.5"
"112","2013","7","Maharashtra","Osmanabad","13.1"
"112","2014","7","Maharashtra","Osmanabad","13.1"
"112","2015","7","Maharashtra","Osmanabad","6.2"
"112","2016","7","Maharashtra","Osmanabad","6.3"
"112","2017","7","Maharashtra","Osmanabad","7.5"
"112","2018","7","Maharashtra","Osmanabad","0.0"
"112","2019","7","Maharashtra","Osmanabad","1.22"
"113","1990","7","Maharashtra","Buldhana","3.5"
"113","1991","7","Maharashtra","Buldhana","3.5"
"113","1992","7","Maharashtra","Buldhana","3.3"
"113","1993","7","Maharashtra","Buldhana","2.7"
"113","1994","7","Maharashtra","Buldhana","1.3"
"113","1995","7","Maharashtra","Buldhana","1.1"
"113","1996","7","Maharashtra","Buldhana","1.0"
"113","1997","7","Maharashtra","Buldhana","0.7"
"113","1998","7","Maharashtra","Buldhana","0.5"
"113","1999","7","Maharashtra","Buldhana","0.2"
"113","2000","7","Maharashtra","Buldhana","0.2"
"113","2001","7","Maharashtra","Buldhana","0.2"
"113","2002","7","Maharashtra","Buldhana","0.1"
"113","2003","7","Maharashtra","Buldhana","0.0"
"113","2004","7","Maharashtra","Buldhana","0.0"
"113","2005","7","Maharashtra","Buldhana","0.0"
"113","2006","7","Maharashtra","Buldhana","0.0"
"113","2007","7","Maharashtra","Buldhana","0.0"
"113","2008","7","Maharashtra","Buldhana","0.0"
"113","2009","7","Maharashtra","Buldhana","0.0"
"113","2010","7","Maharashtra","Buldhana","0.0"
"113","2011","7","Maharashtra","Buldhana","0.0"
"113","2012","7","Maharashtra","Buldhana","0.0"
"113","2013","7","Maharashtra","Buldhana","0.0"
"113","2014","7","Maharashtra","Buldhana","0.0"
"113","2015","7","Maharashtra","Buldhana","0.0"
"113","2016","7","Maharashtra","Buldhana","0.01"
"113","2017","7","Maharashtra","Buldhana","0.0"
"113","2018","7","Maharashtra","Buldhana","0.0"
"113","2019","7","Maharashtra","Buldhana","0.0"
"114","1990","7","Maharashtra","Akola","7.0"
"114","1991","7","Maharashtra","Akola","6.6"
